2.912409800408192382e+02	1.955299463637896196e+01
1.519598703420998902e+02	1.779642788622388707e+02
1.931983331963474768e+02	3.607966187963502307e+02
3.680681657674244889e+02	2.522099144172553338e+02
1.870310311971157375e+02	3.102184219642934977e+02
2.999451052624864928e+02	7.730692125927234315e+01
1.272917060116824075e+02	2.243923286809297224e+02
2.430156042879023630e+02	2.319130596880270900e+02
2.654758377236921660e+02	6.332158465404362602e+01
1.724077336930204467e+02	1.264110577285302242e+02
1.467504485230643922e+02	3.427273650590647094e+02
3.663964606317304060e+02	3.147712286251563114e+02
2.750684041871888894e+02	3.087574215435143401e+02
9.179935305478666407e+01	1.783399156585549576e+02
2.263888308492665828e+02	7.335749695066877507e+01
2.133388335202161272e+02	1.887892284784725518e+02
6.435024426959650157e+01	3.158081946617482458e+02
2.076122704991942669e+01	3.258427996202817098e+02
8.731681768873080784e+01	2.107666799448075210e+02
3.769364338819065807e+01	3.915260903059368047e+02
1.213920404855242623e+02	1.656977902170054620e+02
3.488814882999681117e+02	1.945981975048944435e+02
8.649648220451133795e+00	2.276956089728092820e+02
3.329591021861423883e+02	2.336858945328529558e+02
3.383821876277487490e+02	1.635556703647932579e+02
3.425187894934698534e+02	9.960204938285457388e+01
7.596097099110758677e+01	9.458019206141044322e+01
5.283704533890101374e+01	1.865964832865954861e+02
1.948240206554069971e+02	5.396915792023149550e+01
3.571796582881443669e+02	3.654753915760464338e+02
7.421169448948306524e+01	5.607482732196573494e+01
6.902172387900490946e+01	3.796423845897776914e+02
1.368121605979846223e+01	3.552089557276327980e+01
3.340163337497344855e+02	2.976418020242394391e+02
2.055610075401093866e+02	2.561900044950062352e+02
2.612372732664222781e+02	1.848491155981611769e+02
3.033208105470069427e+02	2.669742441850045793e+02
2.303167634866329081e+02	1.409287581437883432e+02
1.086535644152863540e+02	2.818808810319919189e+02
9.328270033824183827e+01	3.421655870442367586e+02
